UserId,OnboardingCompletionScore,Country,Sex,Age,AccountAgeMonths,ListeningHours,ActiveDays,SkipRate,PlaylistCount,LikedTracks,RecommendationUsageRate,ImportedMusicLibrary,ConvertedToPremium
1003920,88.3,Spain,Female,54,11,13.4,14,0.572,1,10,0.287,0,1
1003921,73.6,France,Male,45,10,1.0,8,0.464,0,5,0.125,0,0
1003922,63.2,Poland,Male,49,11,38.9,21,0.668,4,17,0.823,0,0
1003923,82.8,Poland,Male,31,20,38.8,21,0.201,6,17,0.723,0,0
1003924,70.9,Spain,Male,34,7,14.7,13,0.236,0,15,0.231,0,0
1003925,74.8,Spain,Female,21,9,28.7,15,0.324,1,12,0.533,0,0
1003926,72.1,France,Male,34,12,26.6,12,0.137,1,15,0.553,1,0
1003927,75.4,United Kingdom,Female,26,15,12.0,17,0.422,0,7,0.086,0,0
1003928,93.7,France,Female,49,15,33.0,22,0.375,5,15,0.719,0,1
1003929,56.5,Germany,Female,38,23,0.5,7,0.69,0,6,0.297,0,0
1003930,89.3,Spain,Male,22,6,10.1,14,0.376,1,11,0.683,0,0
1003931,92.9,United Kingdom,Female,39,44,17.2,15,0.258,3,9,0.656,0,0
1003932,55.2,Spain,Male,43,3,53.5,29,0.193,1,33,0.674,0,1
1003933,26.1,France,Female,33,17,26.5,12,0.418,0,7,0.35,0,0
1003934,82.2,France,Female,35,20,22.3,17,0.202,2,17,0.189,0,0
1003935,75.8,Spain,Female,22,4,64.3,24,0.256,2,34,0.41,0,0
1003936,89.8,Poland,Male,39,30,19.0,15,0.156,1,11,0.844,0,1
1003937,87.7,United Kingdom,Female,24,9,34.6,18,0.148,2,11,0.302,0,1
1003938,67.0,Germany,Female,48,14,36.4,17,0.743,6,21,0.842,0,0
1003939,68.8,Poland,Male,21,8,14.4,18,0.228,3,7,0.434,1,0
1003940,37.8,Germany,Male,20,6,14.3,15,0.714,2,5,0.14,0,0
1003941,66.1,France,Male,38,39,40.2,19,0.14,3,25,0.916,0,0
1003942,53.2,Germany,Male,26,12,0.5,1,0.399,0,4,0.218,0,0
1003943,75.0,France,Female,50,22,42.8,20,0.248,4,23,0.588,0,0
1003944,79.1,France,Male,21,13,25.1,13,0.414,3,12,0.265,1,0
1003945,89.9,United Kingdom,Female,39,17,28.4,13,0.348,5,17,0.521,0,0
1003946,82.3,Brazil,Male,32,26,35.6,15,0.246,6,12,0.377,0,0
1003947,92.3,Poland,Female,34,6,34.6,19,0.133,6,21,0.817,0,0
1003948,84.6,Spain,Male,20,2,0.5,2,0.623,1,5,0.251,0,0
1003949,64.5,Poland,Female,39,3,3.6,12,0.82,1,10,0.596,0,0
1003950,81.5,Poland,Male,25,2,30.2,19,0.426,1,21,0.667,0,0
1003951,87.0,Brazil,Male,31,18,23.2,15,0.767,1,9,0.274,0,1
1003952,74.0,Germany,Female,26,13,32.6,23,0.538,6,18,0.562,0,0
1003953,62.8,Spain,Female,28,32,43.7,20,0.362,3,18,0.319,0,0
1003954,52.9,Spain,Female,20,11,0.5,5,0.643,0,8,0.137,0,0
1003955,42.6,France,Male,41,7,20.2,19,0.347,3,14,0.551,0,0
1003956,74.7,France,Female,42,24,36.9,20,0.319,5,23,0.717,0,0
1003957,84.4,Spain,Female,53,25,24.5,17,0.477,4,14,0.485,0,0
1003958,58.0,United Kingdom,Male,29,14,15.7,11,0.334,1,9,0.107,0,1
1003959,72.6,Germany,Female,42,12,29.2,17,0.772,1,9,0.543,0,0
1003960,67.4,Spain,Female,38,21,9.1,17,0.274,1,3,0.307,0,0
1003961,56.1,Brazil,Male,21,1,15.8,11,0.169,0,8,0.029,0,0
1003962,74.4,Germany,Male,27,4,9.3,13,0.724,0,14,0.48,0,0
1003963,37.2,Brazil,Male,33,7,10.8,16,0.446,2,10,0.081,1,1
1003964,87.4,France,Male,24,15,18.0,9,0.247,0,7,0.166,0,0
1003965,45.3,Spain,Male,38,33,8.0,8,0.605,3,11,0.151,0,0
1003966,67.9,Germany,Male,57,48,40.1,20,0.406,1,22,0.288,0,0
1003967,54.1,United Kingdom,Female,22,14,21.9,11,0.571,0,15,0.394,0,0
1003968,50.7,Poland,Male,31,10,3.8,8,0.453,1,8,0.266,0,1
1003969,53.8,United Kingdom,Male,27,2,0.5,9,0.834,2,5,0.082,0,0
1003970,53.4,United Kingdom,Male,25,24,6.8,10,0.489,0,2,0.256,0,0
1003971,59.4,Poland,Male,38,19,23.1,10,0.432,0,6,0.356,0,0
1003972,62.7,Poland,Male,25,12,32.5,15,0.349,1,11,0.468,0,0
1003973,83.5,Poland,Male,28,6,42.1,27,0.115,5,24,0.716,0,0
1003974,81.1,Poland,Male,35,18,23.1,12,0.151,2,10,0.543,0,0
1003975,81.3,Brazil,Male,32,15,44.9,17,0.444,7,18,0.145,0,0
1003976,57.5,Spain,Female,25,20,12.6,13,0.124,2,13,0.276,0,1
1003977,92.1,Germany,Female,34,15,36.9,17,0.619,1,19,0.464,0,0
1003978,66.7,United Kingdom,Male,22,31,37.3,19,0.211,2,15,0.824,0,0
1003979,82.1,Brazil,Female,50,34,35.8,20,0.127,3,19,0.576,0,1
1003980,59.2,France,Male,39,47,15.2,15,0.64,1,6,0.384,0,0
1003981,72.9,Poland,Male,31,7,19.5,15,0.603,0,11,0.383,0,0
1003982,66.7,Germany,Male,27,7,38.4,19,0.52,6,13,0.618,0,0
1003983,51.0,Spain,Male,20,13,12.3,8,0.435,0,4,0.142,0,0
1003984,86.2,Spain,Female,25,2,62.6,28,0.529,6,45,0.844,0,1
1003985,77.3,Poland,Male,44,46,13.5,11,0.68,1,3,0.149,0,0
1003986,81.0,Germany,Male,20,7,27.3,19,0.325,3,14,0.643,0,0
1003987,47.1,United Kingdom,Male,38,24,12.6,13,0.44,2,18,0.379,1,0
1003988,92.1,France,Male,27,33,6.3,10,0.77,0,8,0.27,0,0
1003989,36.2,Poland,Female,20,2,18.2,11,0.547,4,15,0.408,0,0
1003990,85.2,Spain,Male,38,32,61.6,26,0.365,4,25,0.733,0,1
1003991,49.6,France,Male,53,12,0.5,7,0.265,0,4,0.243,0,0
1003992,78.7,Spain,Female,26,23,5.3,10,0.383,0,7,0.489,1,0
1003993,43.4,Germany,Female,44,12,6.8,7,0.63,0,10,0.124,0,1
1003994,28.6,Germany,Female,36,17,10.9,9,0.542,2,6,0.034,0,0
1003995,41.8,Poland,Male,21,11,7.5,11,0.867,0,10,0.651,0,1
1003996,56.1,Brazil,Female,36,5,11.6,4,0.309,0,9,0.231,0,0
1003997,55.4,Brazil,Female,34,6,11.2,11,0.745,3,5,0.324,0,0
1003998,76.8,Brazil,Female,24,18,23.8,15,0.549,3,9,0.638,0,0
1003999,43.9,Poland,Male,57,20,55.7,30,0.665,8,31,0.603,0,0
1004000,49.3,Brazil,Male,20,21,34.1,15,0.539,3,20,0.303,0,0
1004001,61.3,Germany,Male,21,16,8.2,11,0.271,3,9,0.31,0,0
1004002,49.4,Brazil,Female,43,10,7.8,19,0.628,1,11,0.184,0,0
1004003,77.5,France,Female,26,9,3.4,8,0.571,0,9,0.529,0,0
1004004,54.9,Spain,Female,23,36,23.7,16,0.777,5,10,0.353,1,1
1004005,92.9,Spain,Female,43,9,1.3,4,0.101,1,3,0.388,0,0
1004006,37.2,United Kingdom,Male,21,38,21.7,10,0.465,0,13,0.442,0,0
1004007,76.3,Spain,Female,31,17,22.2,18,0.293,5,16,0.394,0,1
1004008,88.5,Spain,Female,32,14,17.2,14,0.114,4,15,0.032,1,1
1004009,98.1,Poland,Male,32,12,39.5,16,0.638,3,13,0.911,0,1
1004010,85.8,France,Male,40,20,36.3,20,0.34,2,21,0.906,0,1
1004011,79.0,Spain,Male,24,25,29.8,14,0.202,2,15,0.423,0,1
1004012,65.4,France,Female,23,42,13.8,13,0.445,1,6,0.187,0,1
1004013,64.8,Brazil,Female,49,3,30.6,21,0.465,4,16,0.729,0,0
1004014,43.0,Spain,Male,40,22,21.0,14,0.776,3,9,0.119,0,1
1004015,67.6,United Kingdom,Male,43,8,19.8,14,0.64,1,12,0.433,0,0
1004016,61.0,Spain,Female,41,4,25.2,15,0.278,2,13,0.233,0,0
1004017,50.6,Germany,Male,40,21,28.8,16,0.45,6,15,0.093,1,0
1004018,55.1,France,Male,22,11,15.8,12,0.53,2,6,0.357,0,0
1004019,70.7,France,Female,23,25,13.0,10,0.716,0,8,0.278,1,1
1004020,78.6,France,Male,41,22,55.7,26,0.424,3,29,0.723,0,1
1004021,85.0,Germany,Female,25,19,43.0,23,0.186,6,23,0.565,0,1
1004022,63.7,Brazil,Female,33,25,24.0,19,0.38,7,14,0.565,0,0
1004023,41.8,Germany,Female,20,27,30.3,18,0.853,1,9,0.134,0,0
1004024,67.2,France,Male,49,15,21.8,15,0.357,0,11,0.598,0,1
1004025,88.5,Poland,Male,35,19,17.6,6,0.706,1,12,0.563,0,0
1004026,74.6,Poland,Male,20,15,60.2,29,0.217,8,28,0.495,0,1
1004027,90.1,Poland,Male,36,9,46.1,27,0.422,2,20,0.753,0,0
1004028,66.3,France,Male,35,7,12.3,15,0.496,3,9,0.418,0,0
1004029,63.7,Germany,Female,37,11,44.0,18,0.483,4,19,0.498,0,0
1004030,88.4,France,Female,20,28,42.5,19,0.36,5,18,0.596,0,0
1004031,70.0,Germany,Female,39,9,28.7,22,0.102,4,15,0.185,0,0
1004032,30.3,United Kingdom,Male,51,28,0.5,1,0.703,2,5,0.084,0,1
1004033,47.0,Germany,Female,20,13,0.5,3,0.801,1,9,0.029,0,0
1004034,42.6,Germany,Female,40,15,21.0,19,0.275,3,12,0.131,0,0
1004035,52.6,Poland,Female,32,7,28.3,13,0.439,2,15,0.68,0,0
1004036,72.7,Poland,Female,31,7,26.7,16,0.694,3,10,0.229,0,0
1004037,77.7,Spain,Male,40,5,35.0,18,0.643,2,21,0.791,1,0
1004038,42.0,Germany,Male,38,21,10.2,10,0.282,0,2,0.1,0,0
1004039,81.1,United Kingdom,Male,21,10,4.8,11,0.176,3,3,0.452,0,1
1004040,37.6,France,Male,27,22,42.8,19,0.435,5,18,0.305,0,1
1004041,68.1,Spain,Male,51,40,33.5,21,0.219,2,12,0.353,0,0
1004042,88.5,Spain,Male,31,12,14.5,10,0.058,2,7,0.302,0,1
1004043,55.1,United Kingdom,Male,38,14,14.8,8,0.688,1,3,0.138,0,0
1004044,49.1,Germany,Female,25,10,48.7,18,0.301,5,24,0.206,0,1
1004045,59.6,Spain,Male,21,11,14.2,13,0.376,1,10,0.222,0,0
1004046,65.8,Germany,Male,42,10,20.2,16,0.702,2,10,0.551,0,0
1004047,47.6,Germany,Male,36,8,29.4,12,0.718,2,21,0.058,1,1
1004048,70.3,France,Male,25,8,39.3,21,0.285,7,18,0.76,0,0
1004049,65.9,Brazil,Female,40,11,27.8,18,0.432,3,14,0.376,0,1
1004050,61.9,France,Female,25,51,12.5,14,0.374,1,11,0.236,0,0
1004051,80.6,Poland,Female,31,3,52.0,24,0.334,8,36,0.336,0,0
1004052,69.0,France,Female,32,9,14.9,12,0.749,0,10,0.236,0,0
1004053,62.5,Spain,Male,20,19,8.4,12,0.524,2,5,0.162,0,0
1004054,85.8,France,Male,28,2,5.8,10,0.384,0,5,0.149,0,0
1004055,65.2,Poland,Male,35,4,8.6,10,0.378,1,9,0.182,0,0
1004056,54.5,Spain,Female,39,12,7.1,11,0.237,3,10,0.525,1,0
1004057,87.0,France,Male,38,17,38.2,17,0.54,5,8,0.42,1,0
1004058,67.1,Spain,Female,38,15,53.7,25,0.39,6,21,0.858,0,0
1004059,85.2,Poland,Male,27,18,20.3,16,0.216,2,9,0.445,0,0
1004060,65.1,France,Male,37,6,30.8,25,0.322,3,21,0.381,0,1
1004061,71.5,Germany,Female,26,35,52.4,25,0.217,5,24,0.603,1,1
1004062,30.7,Brazil,Female,35,17,19.1,17,0.268,2,14,0.369,1,0
1004063,57.0,Brazil,Male,30,68,26.3,16,0.36,4,12,0.278,0,0
1004064,76.2,United Kingdom,Male,41,24,21.3,14,0.181,5,8,0.172,0,0
1004065,72.8,Spain,Male,46,18,11.9,9,0.43,0,12,0.127,0,0
1004066,52.0,United Kingdom,Male,49,12,13.6,16,0.737,3,8,0.349,0,0
1004067,45.7,France,Female,20,18,22.1,15,0.699,4,8,0.116,0,0
1004068,63.3,France,Male,26,14,0.5,1,0.666,0,6,0.12,0,0
1004069,58.2,Poland,Female,22,15,26.0,18,0.229,2,11,0.171,0,0
1004070,79.1,Poland,Female,34,3,34.6,23,0.212,3,11,0.804,0,0
1004071,45.1,Germany,Female,41,17,22.0,10,0.367,1,9,0.139,0,0
1004072,56.9,United Kingdom,Male,34,3,38.6,24,0.341,5,21,0.683,1,0
1004073,49.5,Poland,Male,39,44,0.5,4,0.266,1,4,0.188,0,0
1004074,67.2,United Kingdom,Male,29,30,29.7,15,0.731,3,16,0.291,0,0
1004075,77.7,Spain,Male,20,29,6.5,14,0.361,1,7,0.431,0,0
1004076,26.8,Brazil,Male,44,13,15.9,11,0.318,1,10,0.608,0,0
1004077,74.0,United Kingdom,Female,29,17,37.4,20,0.242,2,22,0.641,0,0
1004078,73.5,France,Male,48,22,28.1,22,0.489,2,16,0.76,0,0
1004079,91.0,France,Female,32,28,34.5,19,0.419,2,12,0.587,0,0
1004080,70.4,Poland,Male,65,6,19.0,16,0.107,3,11,0.169,0,1
1004081,52.7,Spain,Female,36,23,26.8,18,0.767,2,15,0.349,0,0
1004082,52.3,United Kingdom,Male,46,9,22.3,18,0.501,1,12,0.603,0,0
1004083,68.0,Poland,Female,25,18,22.4,16,0.37,2,11,0.273,1,1
1004084,55.1,France,Male,45,15,33.9,25,0.514,2,21,0.408,0,0
1004085,77.5,Spain,Male,25,20,33.4,16,0.821,7,7,0.182,1,1
1004086,83.8,Poland,Female,33,22,32.5,17,0.191,1,21,0.815,0,0
1004087,55.5,United Kingdom,Male,20,8,0.5,7,0.567,1,6,0.095,0,0
1004088,63.4,Germany,Male,27,3,32.7,25,0.55,1,22,0.529,0,0
1004089,80.8,Germany,Male,32,71,36.4,19,0.379,1,19,0.714,0,0
1004090,80.4,Poland,Male,22,10,20.6,6,0.201,2,11,0.279,0,0
1004091,55.5,Poland,Male,49,22,3.0,9,0.681,0,7,0.188,0,0
1004092,33.3,France,Female,27,12,4.3,4,0.497,2,6,0.089,0,0
1004093,34.1,Spain,Female,38,3,59.3,25,0.278,2,28,0.464,0,0
1004094,70.0,Germany,Male,47,37,12.3,10,0.733,1,6,0.2,0,0
1004095,80.1,United Kingdom,Male,39,38,33.7,22,0.623,2,14,0.499,0,0
1004096,50.9,United Kingdom,Female,45,12,23.7,14,0.446,2,11,0.19,0,0
1004097,78.8,France,Female,23,10,42.6,21,0.413,1,19,0.895,0,1
1004098,82.9,France,Male,37,17,40.3,27,0.193,3,23,0.573,0,1
1004099,72.7,Spain,Male,43,19,32.2,24,0.295,2,19,0.264,0,0
1004100,65.3,Germany,Male,24,8,30.8,23,0.291,4,10,0.245,0,1
1004101,50.3,Spain,Female,21,73,6.1,12,0.426,0,14,0.475,0,0
1004102,75.3,Brazil,Female,33,12,34.7,13,0.254,2,16,0.081,0,1
1004103,81.0,Brazil,Female,38,14,51.3,23,0.454,5,27,0.859,1,1
1004104,76.0,Spain,Female,49,29,40.9,12,0.519,2,15,0.19,0,0
1004105,61.9,United Kingdom,Male,33,63,46.0,20,0.549,2,20,0.348,0,0
1004106,53.8,Germany,Male,54,18,24.0,14,0.318,3,12,0.393,0,0
1004107,62.3,Spain,Male,30,22,16.3,7,0.276,0,7,0.372,0,0
1004108,57.2,Brazil,Female,47,27,6.6,9,0.414,1,15,0.371,0,0
1004109,74.2,United Kingdom,Female,38,6,30.5,15,0.372,2,11,0.514,0,0
1004110,59.9,Poland,Male,22,13,0.5,5,0.882,0,5,0.138,0,0
1004111,70.2,Germany,Male,29,15,21.6,16,0.313,0,5,0.807,0,0
1004112,76.0,France,Male,20,8,14.6,14,0.473,0,13,0.417,0,0
1004113,41.2,Spain,Male,31,46,21.8,17,0.842,4,19,0.515,0,0
1004114,87.3,Poland,Male,24,9,0.5,7,0.676,0,9,0.262,0,0
1004115,45.7,Spain,Male,52,2,18.5,12,0.451,0,10,0.522,0,0
1004116,62.0,United Kingdom,Male,37,9,31.5,19,0.156,2,19,0.215,0,0
1004117,78.5,Brazil,Male,39,18,38.0,20,0.466,4,18,0.699,1,1
1004118,62.2,Spain,Male,23,13,21.8,19,0.246,2,17,0.425,1,1
1004119,79.8,Spain,Female,43,37,7.1,8,0.633,2,5,0.573,0,0
1004120,74.4,United Kingdom,Male,52,16,39.0,21,0.18,2,21,0.74,1,0
1004121,53.6,France,Female,20,10,37.0,24,0.508,4,15,0.175,0,0
1004122,53.0,United Kingdom,Male,39,25,0.5,5,0.381,1,10,0.086,0,0
1004123,80.6,Germany,Male,36,14,50.0,22,0.398,2,23,0.444,0,1
1004124,77.9,Spain,Female,24,9,25.9,16,0.539,4,8,0.762,0,0
1004125,73.7,Spain,Male,24,14,0.5,1,0.503,0,5,0.414,0,0
1004126,76.7,France,Female,30,15,5.7,14,0.457,1,6,0.386,0,0
1004127,65.0,Germany,Female,20,15,0.5,8,0.779,0,9,0.636,0,0
1004128,52.6,France,Male,34,9,35.5,20,0.833,3,11,0.613,0,0
1004129,41.7,United Kingdom,Male,44,19,12.1,12,0.228,0,13,0.187,0,0
1004130,58.2,Germany,Female,29,6,26.3,17,0.319,3,15,0.207,0,0
1004131,66.3,Poland,Female,55,2,13.2,12,0.887,4,8,0.453,0,0
1004132,72.0,United Kingdom,Male,33,7,31.7,22,0.513,2,15,0.418,0,0
1004133,82.6,United Kingdom,Male,26,24,36.7,20,0.358,2,19,0.274,0,1
1004134,55.6,Spain,Female,46,7,17.3,18,0.332,2,13,0.299,0,0
1004135,69.5,Poland,Male,54,9,21.3,14,0.267,1,6,0.535,0,1
1004136,56.9,France,Male,37,10,43.7,17,0.17,6,19,0.267,0,0
1004137,61.6,Spain,Male,65,13,13.5,14,0.297,2,8,0.479,0,0
1004138,56.6,Brazil,Male,26,10,7.7,8,0.603,0,8,0.162,0,0
1004139,70.6,Spain,Male,29,31,23.8,10,0.616,1,10,0.492,0,1
1004140,68.5,Germany,Female,20,8,46.7,22,0.293,2,25,0.548,0,0
1004141,73.9,France,Male,20,3,3.5,7,0.756,1,6,0.138,0,0
1004142,80.9,Poland,Male,35,18,35.3,11,0.399,0,8,0.132,0,0
1004143,85.4,United Kingdom,Male,62,13,21.8,12,0.27,1,12,0.407,0,0
1004144,46.6,Germany,Female,41,8,44.2,19,0.643,3,13,0.612,0,0
1004145,65.2,Germany,Male,50,13,19.9,18,0.548,3,13,0.601,0,0
1004146,56.0,Germany,Male,39,7,40.7,22,0.331,9,24,0.542,0,1
1004147,81.8,Poland,Male,41,19,8.7,14,0.156,4,9,0.688,0,1
1004148,57.1,Germany,Male,36,17,31.1,15,0.201,2,13,0.422,0,0
1004149,75.7,Germany,Female,58,27,25.5,16,0.412,2,12,0.413,0,0
1004150,64.3,Germany,Male,35,9,0.5,7,0.648,0,7,0.174,0,1
1004151,71.0,Spain,Male,24,5,36.0,17,0.824,3,13,0.629,0,0
1004152,57.5,Poland,Female,23,26,23.0,19,0.216,3,23,0.417,0,1
1004153,36.4,Poland,Female,37,24,30.2,20,0.077,1,23,0.324,0,0
1004154,57.5,Germany,Female,49,13,11.7,7,0.507,4,6,0.184,0,0
1004155,80.6,United Kingdom,Female,38,10,52.1,26,0.094,2,31,0.895,0,1
1004156,63.8,Brazil,Male,32,17,33.4,21,0.334,2,30,0.565,0,1
1004157,79.0,Poland,Female,39,21,41.5,20,0.332,4,24,0.823,0,0
1004158,74.8,United Kingdom,Female,41,23,19.3,21,0.253,1,11,0.408,0,0
1004159,71.2,Brazil,Female,33,17,5.9,15,0.788,1,8,0.1,0,0
1004160,84.3,Germany,Male,36,24,25.8,15,0.3,3,9,0.179,0,0
1004161,36.3,United Kingdom,Male,51,30,23.8,10,0.434,2,13,0.215,1,0
1004162,67.7,Poland,Female,39,29,29.3,19,0.397,2,10,0.728,0,0
1004163,60.6,France,Male,48,34,5.7,11,0.649,3,6,0.13,0,0
1004164,68.8,Spain,Female,28,19,19.8,15,0.55,3,10,0.347,0,1
1004165,71.7,Brazil,Female,23,27,38.1,20,0.453,7,16,0.926,0,1
1004166,75.2,Spain,Male,21,11,44.1,16,0.526,3,21,0.629,0,0
1004167,64.3,Spain,Female,36,31,11.4,6,0.438,0,6,0.123,0,0
1004168,48.5,France,Male,28,8,15.7,8,0.158,0,10,0.297,0,0
1004169,68.0,Germany,Male,49,8,24.0,19,0.304,0,12,0.376,0,0
1004170,76.8,France,Male,43,8,30.1,13,0.84,4,11,0.708,0,0
1004171,34.1,Germany,Male,21,13,28.0,24,0.641,2,13,0.614,0,0
1004172,74.3,United Kingdom,Male,24,22,40.6,17,0.513,3,18,0.604,0,1
1004173,82.6,Poland,Female,32,7,1.3,6,0.672,1,5,0.25,0,0
1004174,70.9,United Kingdom,Female,39,20,17.5,12,0.549,1,8,0.262,0,0
1004175,74.5,United Kingdom,Female,43,18,13.4,16,0.354,0,6,0.229,0,0
1004176,49.1,Brazil,Male,24,14,19.7,10,0.313,0,7,0.343,0,1
1004177,75.9,France,Female,42,22,23.6,12,0.556,1,11,0.294,0,1
1004178,74.4,Germany,Female,62,24,55.2,21,0.511,3,22,0.804,0,0
1004179,33.7,Germany,Female,22,25,0.5,4,0.787,0,5,0.055,0,0
1004180,39.9,United Kingdom,Female,44,22,9.6,7,0.812,3,5,0.293,0,0
1004181,37.9,Brazil,Female,21,13,51.2,21,0.613,6,23,0.34,0,0
1004182,74.1,United Kingdom,Male,33,6,33.7,21,0.067,4,10,0.529,0,0
1004183,85.2,Germany,Male,38,9,13.4,11,0.304,0,13,0.606,0,0
1004184,29.5,Germany,Female,22,16,3.9,11,0.612,1,5,0.106,0,0
1004185,52.6,Poland,Male,34,11,18.9,13,0.424,1,7,0.564,0,0
1004186,36.9,Brazil,Male,50,5,0.5,2,0.479,2,4,0.066,1,0
1004187,63.0,Spain,Male,30,13,29.5,17,0.412,1,16,0.096,0,0
1004188,38.0,France,Male,33,3,29.2,18,0.322,5,15,0.312,0,0
1004189,61.7,Germany,Male,24,22,0.5,3,0.608,1,7,0.161,0,0
1004190,49.6,United Kingdom,Female,37,6,19.6,18,0.249,2,11,0.285,0,0
1004191,57.5,Germany,Female,33,33,39.5,17,0.429,4,17,0.313,0,0
1004192,59.7,Spain,Male,46,3,23.6,13,0.573,1,14,0.272,0,0
1004193,63.7,Germany,Male,42,2,13.4,11,0.836,1,12,0.064,0,0
1004194,74.1,Germany,Female,32,34,21.6,17,0.611,3,12,0.296,0,0
1004195,65.0,United Kingdom,Male,39,54,22.6,20,0.23,2,8,0.386,0,0
1004196,68.5,Poland,Male,29,14,40.3,16,0.383,3,16,0.135,0,0
1004197,50.4,Poland,Male,32,6,0.5,14,0.848,1,10,0.36,0,0
1004198,68.7,United Kingdom,Male,37,6,9.9,11,0.611,2,13,0.217,0,0
1004199,59.5,Germany,Male,45,38,42.0,19,0.11,7,19,0.272,0,0
1004200,75.8,Spain,Female,50,16,38.7,23,0.268,3,17,0.884,1,0
1004201,90.1,Spain,Female,37,5,30.3,21,0.342,1,18,0.575,0,0
1004202,77.0,Germany,Female,32,9,19.5,13,0.363,2,16,0.216,0,1
1004203,56.8,Germany,Female,38,14,8.3,11,0.702,0,4,0.332,0,0
1004204,22.4,Spain,Female,39,22,38.1,25,0.333,5,27,0.813,0,0
1004205,63.4,Germany,Female,20,16,6.1,10,0.67,2,2,0.468,0,0
1004206,69.9,Brazil,Male,24,16,18.3,18,0.312,4,6,0.359,0,1
1004207,36.1,Germany,Female,29,5,21.8,19,0.621,2,13,0.341,0,0
1004208,85.0,Germany,Female,42,32,5.8,11,0.343,4,10,0.269,0,0
1004209,47.7,Brazil,Male,32,27,26.8,14,0.606,3,15,0.315,0,1
1004210,48.4,Poland,Male,48,23,5.4,15,0.634,0,12,0.279,0,0
1004211,69.0,Spain,Male,43,24,28.1,20,0.659,3,13,0.209,1,0
1004212,59.0,United Kingdom,Male,47,16,31.0,21,0.754,1,17,0.74,0,0
1004213,77.9,Poland,Female,46,6,14.4,11,0.478,1,5,0.303,0,1
1004214,26.9,France,Male,47,13,33.7,14,0.217,3,13,0.124,0,0
1004215,30.3,United Kingdom,Female,36,34,13.0,10,0.625,0,8,0.035,0,0
1004216,77.7,United Kingdom,Male,23,44,15.1,10,0.539,0,10,0.278,0,0
1004217,51.9,Germany,Male,31,31,34.0,20,0.374,4,24,0.706,1,1
1004218,83.3,France,Male,40,65,49.4,21,0.181,4,22,0.437,0,0
1004219,31.6,Poland,Female,21,10,0.5,12,0.521,1,7,0.418,0,0
1004220,95.7,Spain,Female,24,25,16.1,9,0.734,2,4,0.09,0,0
1004221,65.7,France,Male,52,24,19.0,12,0.549,0,11,0.731,0,0
1004222,88.6,Germany,Male,31,5,18.3,10,0.313,4,10,0.4,0,0
1004223,29.6,Brazil,Female,22,17,14.6,11,0.688,3,10,0.08,1,0
1004224,82.1,Germany,Male,36,21,16.7,12,0.405,0,14,0.508,0,0
1004225,71.8,Brazil,Female,38,18,15.7,12,0.483,3,5,0.664,0,0
1004226,39.2,Germany,Female,31,12,9.7,16,0.291,3,15,0.072,0,0
1004227,32.8,United Kingdom,Male,46,15,34.6,16,0.109,2,17,0.077,0,0
1004228,83.9,Germany,Female,42,11,29.8,15,0.049,5,16,0.656,0,1
1004229,27.0,Brazil,Male,36,5,0.5,1,0.769,0,6,0.033,0,0
1004230,79.9,Spain,Female,21,13,36.9,21,0.273,2,26,0.494,1,0
1004231,72.8,Spain,Male,28,2,30.4,12,0.269,3,14,0.558,0,0
1004232,67.7,United Kingdom,Female,35,13,0.5,1,0.717,2,7,0.165,0,0
1004233,71.2,Spain,Female,43,51,26.2,15,0.547,1,6,0.285,0,0
1004234,46.2,Poland,Male,31,8,13.8,12,0.447,1,12,0.29,0,0
1004235,95.2,Brazil,Male,47,11,43.1,18,0.44,7,22,0.332,0,0
1004236,61.3,Brazil,Male,35,20,0.5,8,0.574,2,8,0.088,0,0
1004237,61.3,Spain,Male,39,26,5.4,11,0.128,0,9,0.449,0,0
1004238,46.3,United Kingdom,Male,35,26,9.5,4,0.434,1,4,0.305,0,0
1004239,61.5,Poland,Male,31,9,55.2,25,0.096,6,26,0.158,1,1
1004240,77.1,Spain,Female,21,11,33.7,16,0.313,2,15,0.755,0,0
1004241,38.9,Spain,Female,34,8,23.5,15,0.627,0,9,0.553,0,0
1004242,83.9,Germany,Female,40,10,33.3,12,0.437,5,13,0.658,0,0
1004243,68.2,Spain,Male,45,31,25.2,13,0.456,1,11,0.319,0,0
1004244,72.2,Germany,Female,32,20,46.0,19,0.462,2,20,0.626,0,0
1004245,64.6,Poland,Female,25,78,22.6,16,0.589,4,16,0.723,0,0
1004246,65.9,France,Male,21,7,18.3,11,0.235,2,15,0.355,0,0
1004247,64.8,Brazil,Male,28,3,22.7,19,0.302,5,9,0.529,0,1
1004248,61.5,Spain,Female,26,3,0.5,1,0.572,0,8,0.17,0,0
1004249,90.4,Brazil,Female,20,23,43.8,24,0.119,5,21,0.417,0,1
1004250,40.7,France,Male,34,6,30.1,23,0.646,3,18,0.076,1,1
1004251,55.2,France,Female,36,3,9.1,4,0.3,1,4,0.069,0,0
1004252,31.3,France,Female,28,28,0.5,3,0.508,3,3,0.143,0,0
1004253,80.5,United Kingdom,Male,41,22,17.4,15,0.261,1,10,0.482,0,1
1004254,59.0,Germany,Female,43,23,1.6,5,0.577,1,7,0.484,0,0
1004255,94.6,United Kingdom,Female,50,21,14.8,8,0.297,2,6,0.077,0,0
1004256,50.1,France,Male,20,11,33.1,16,0.501,0,15,0.53,0,0
